name,avg_rating,review_count,url_source
Ikigai Sushi - 4A Cao Thắng,4.9,2914,https://www.google.com/maps/place/Ikigai+Sushi+-+4A+Cao+Th%E1%BA%AFng/data=!4m7!3m6!1s0x31752f8df2049135:0x19817a33be39b04b!8m2!3d10.7687014!4d106.683846!16s%2Fg%2F11jzy7dxcg!19sChIJNZEE8o0vdTERS7A5vjN6gRk?authuser=0&hl=en&rclk=1
Izakaya Choioinoodle | Nhà Hàng Nhật Quận 1 | Mì Ramen Ngon Trần Hưng Đạo,4.7,167,https://www.google.com/maps/place/Izakaya+Choioinoodle+%7C+Nh%C3%A0+H%C3%A0ng+Nh%E1%BA%ADt+Qu%E1%BA%ADn+1+%7C+M%C3%AC+Ramen+Ngon+Tr%E1%BA%A7n+H%C6%B0ng+%C4%90%E1%BA%A1o/data=!4m7!3m6!1s0x31752f00634929a7:0x5a90ed3306b5eb8e!8m2!3d10.7696396!4d106.6971852!16s%2Fg%2F11wxhf3wnj!19sChIJpylJYwAvdTERjuu1BjPtkFo?authuser=0&hl=en&rclk=1
Izakaya Unatoto Ba Tháng Hai,5.0,3521,https://www.google.com/maps/place/Izakaya+Unatoto+Ba+Th%C3%A1ng+Hai/data=!4m7!3m6!1s0x31752f52d2e999fb:0x2c2739f3ca688d63!8m2!3d10.7689545!4d106.6691358!16s%2Fg%2F11kq7cy4ly!19sChIJ-5np0lIvdTERY41oyvM5Jyw?authuser=0&hl=en&rclk=1
Izakaya Unatoto Nguyễn Thị Thập,5.0,3301,https://www.google.com/maps/place/Izakaya+Unatoto+Nguy%E1%BB%85n+Th%E1%BB%8B+Th%E1%BA%ADp/data=!4m7!3m6!1s0x31752dab5f0d73ef:0x7110ef52720b1511!8m2!3d10.7379031!4d106.7253835!16s%2Fg%2F11y5v5_y2j!19sChIJ73MNX6stdTERERULclLvEHE?authuser=0&hl=en&rclk=1
Izakaya Unatoto Việt Nam,4.9,6114,https://www.google.com/maps/place/Izakaya+Unatoto+Vi%E1%BB%87t+Nam/data=!4m7!3m6!1s0x31752f87b2ee38e7:0xef0d75844564ef96!8m2!3d10.7725739!4d106.6957747!16s%2Fg%2F11h87mk76k!19sChIJ5zjusocvdTERlu9kRYR1De8?authuser=0&hl=en&rclk=1
JINHAN GUKBAP,4.2,260,https://www.google.com/maps/place/JINHAN+GUKBAP/data=!4m7!3m6!1s0x31752f48be474081:0x8a469269937e703b!8m2!3d10.7800029!4d106.7043381!16s%2Fg%2F11h54zvw_z!19sChIJgUBHvkgvdTERO3B-k2mSRoo?authuser=0&hl=en&rclk=1
Jeonjuok,4.2,234,https://www.google.com/maps/place/Jeonjuok/data=!4m7!3m6!1s0x31752f5c1090489d:0xf73193622602e8df!8m2!3d10.7329495!4d106.7074055!16s%2Fg%2F11hgsc6n7y!19sChIJnUiQEFwvdTER3-gCJmKTMfc?authuser=0&hl=en&rclk=1
Joseon Tteokbokki - Quận 10,4.2,45,https://www.google.com/maps/place/Joseon+Tteokbokki+-+Qu%E1%BA%ADn+10/data=!4m7!3m6!1s0x31752f002ddbefab:0xa972c2bd5bf216d3!8m2!3d10.7598962!4d106.6615287!16s%2Fg%2F11mkc1ps9s!19sChIJq-_bLQAvdTER0xbyW73Ccqk?authuser=0&hl=en&rclk=1
Kỳ Hòa Quán,4.0,916,https://www.google.com/maps/place/K%E1%BB%B3+H%C3%B2a+Qu%C3%A1n/data=!4m7!3m6!1s0x31752edeb5ea438f:0x2f301a3cdf9eec3f!8m2!3d10.7743287!4d106.6716208!16s%2Fg%2F11bccl_89s!19sChIJj0Pqtd4udTERP-ye3zwaMC8?authuser=0&hl=en&rclk=1
K-JEJU CHICKEN -CN PHÚ MỸ HƯNG QUẬN 7,4.9,3405,https://www.google.com/maps/place/K-JEJU+CHICKEN/data=!4m7!3m6!1s0x31752f15b1dfd6c1:0x7a13628827ea4dc4!8m2!3d10.7302985!4d106.7088759!16s%2Fg%2F11v0gmmxnd!19sChIJwdbfsRUvdTERxE3qJ4hiE3o?authuser=0&hl=en&rclk=1
KHAO LAO Van Hanh Mall,4.6,620,https://www.google.com/maps/place/KHAO+LAO+Van+Hanh+Mall/data=!4m7!3m6!1s0x31752edddcd6245b:0xd8514afbbe53d300!8m2!3d10.7705775!4d106.66969!16s%2Fg%2F11hbsqb48x!19sChIJWyTW3N0udTERANNTvvtKUdg?authuser=0&hl=en&rclk=1
KIMBAP SAIGON - Quán ăn Hàn Quốc,4.9,2765,https://www.google.com/maps/place/KIMBAP+SAIGON+-+Qu%C3%A1n+%C4%83n+H%C3%A0n+Qu%E1%BB%91c/data=!4m7!3m6!1s0x31752f0060c100eb:0x6677fbb061b37b6a!8m2!3d10.744887!4d106.7132243!16s%2Fg%2F11w8r610fx!19sChIJ6wDBYAAvdTERanuzYbD7d2Y?authuser=0&hl=en&rclk=1
Kaze Sushi,4.8,89,https://www.google.com/maps/place/Kaze+Sushi/data=!4m7!3m6!1s0x31752f52b0e36a21:0x66290e0a24cf164b!8m2!3d10.7429641!4d106.6474311!16s%2Fg%2F11stsb84xq!19sChIJIWrjsFIvdTERSxbPJAoOKWY?authuser=0&hl=en&rclk=1
Khổ qua cà nhính,4.8,37,https://www.google.com/maps/place/Kh%E1%BB%95+qua+c%C3%A0+nh%C3%ADnh/data=!4m7!3m6!1s0x31752f00345607db:0x8d9f0c8aab9089a1!8m2!3d10.7640213!4d106.6767787!16s%2Fg%2F11wxgsvzdt!19sChIJ2wdWNAAvdTERoYmQq4oMn40?authuser=0&hl=en&rclk=1
Khu Ẩm Thực Bến Phú Lâm,4.2,432,https://www.google.com/maps/place/Khu+%E1%BA%A8m+Th%E1%BB%B1c+B%E1%BA%BFn+Ph%C3%BA+L%C3%A2m/data=!4m7!3m6!1s0x31752fb3b5fc3abb:0xa53cdeef296cd4eb!8m2!3d10.7557074!4d106.634055!16s%2Fg%2F11h6crgbd9!19sChIJuzr8tbMvdTER69RsKe_ePKU?authuser=0&hl=en&rclk=1
Kichi-Kichi Lotte Mart Quận 7,4.5,147,https://www.google.com/maps/place/Kichi-Kichi+Lotte+Mart+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x31752ff6983a1aef:0x610fb0c15895b318!8m2!3d10.7410229!4d106.702043!16s%2Fg%2F11ty4tkmrg!19sChIJ7xo6mPYvdTERGLOVWMGwD2E?authuser=0&hl=en&rclk=1
Kim BBQ - Buffet nướng Hàn Quốc,4.8,242,https://www.google.com/maps/place/Kim+BBQ+-+Buffet+n%C6%B0%E1%BB%9Bng+H%C3%A0n+Qu%E1%BB%91c/data=!4m7!3m6!1s0x31752f5c1ef7ba45:0x7809eef8eded03f6!8m2!3d10.7382297!4d106.7121432!16s%2Fg%2F11x8tv1q3l!19sChIJRbr3HlwvdTER9gPt7fjuCXg?authuser=0&hl=en&rclk=1
Kin Khao Kin Nam,4.3,71,https://www.google.com/maps/place/Kin+Khao+Kin+Nam/data=!4m7!3m6!1s0x31752fb163abe387:0x45ec758fb0c05c0c!8m2!3d10.7749521!4d106.700608!16s%2Fg%2F11h75p3m0g!19sChIJh-OrY7EvdTERDFzAsI917EU?authuser=0&hl=en&rclk=1
Kitchen Ăn Gì Cũng Được,4.8,396,https://www.google.com/maps/place/Kitchen+%C4%82n+G%C3%AC+C%C5%A9ng+%C4%90%C6%B0%E1%BB%A3c/data=!4m7!3m6!1s0x31752f000a2ca745:0x53cc1d9b44f8a70b!8m2!3d10.788675!4d106.692559!16s%2Fg%2F11lty18fy_!19sChIJRacsCgAvdTERC6f4RJsdzFM?authuser=0&hl=en&rclk=1
Kohaku Sashimi & Yakiniku - Lotte Mart Q7,4.8,723,https://www.google.com/maps/place/Kohaku+Sashimi+%26+Yakiniku+Lotte+Mart/data=!4m7!3m6!1s0x31752f003425845b:0xb49eb00df10ad327!8m2!3d10.7410229!4d106.702043!16s%2Fg%2F11wxfgjftj!19sChIJW4QlNAAvdTERJ9MK8Q2wnrQ?authuser=0&hl=en&rclk=1
KOHAKU SUSHI - VẠN HẠNH MALL,4.9,2356,https://www.google.com/maps/place/Kohaku+Sushi/data=!4m7!3m6!1s0x31752f5a24d750eb:0xfdef7c41ba143487!8m2!3d10.7705875!4d106.6694776!16s%2Fg%2F11gy23z5fl!19sChIJ61DXJFovdTERhzQUukF87_0?authuser=0&hl=en&rclk=1
KOHAKU RAMEN & UDON - LOTTE MART QUẬN 7,4.9,2118,https://www.google.com/maps/place/Kohaku+Udon+%26+Ramen/data=!4m7!3m6!1s0x31752f00199cbb17:0xb2b4d4a0e75bfb4d!8m2!3d10.7410229!4d106.702043!16s%2Fg%2F11wtzqyxl4!19sChIJF7ucGQAvdTERTftb56DUtLI?authuser=0&hl=en&rclk=1
Kokoria,4.6,1042,https://www.google.com/maps/place/Kokoria/data=!4m7!3m6!1s0x31752ff067f8673d:0x1cd441dc210a95a0!8m2!3d10.7710927!4d106.6746111!16s%2Fg%2F11kmysxrmj!19sChIJPWf4Z_AvdTERoJUKIdxB1Bw?authuser=0&hl=en&rclk=1
Komokja ( 고먹자 ),5.0,3,https://www.google.com/maps/place/Komokja+%28+%EA%B3%A0%EB%A8%B9%EC%9E%90+%29/data=!4m7!3m6!1s0x31752f594b41bb45:0xde33c0c7b148e28d!8m2!3d10.771314!4d106.6707278!16s%2Fg%2F11nyzmy1db!19sChIJRbtBS1kvdTERjeJIscfAM94?authuser=0&hl=en&rclk=1
Korean Grill Quận 7,4.4,94,https://www.google.com/maps/place/Korean+Grill+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x31752f0022abe6e5:0x2b16807530ee8e9d!8m2!3d10.7405808!4d106.6983399!16s%2Fg%2F11wtpjnpsc!19sChIJ5earIgAvdTERnY7uMHWAFis?authuser=0&hl=en&rclk=1
Kyung Bok Gung,4.4,1860,https://www.google.com/maps/place/Kyung+Bok+Gung/data=!4m7!3m6!1s0x31752f461738a79b:0x49b1c52cd2445f03!8m2!3d10.7772651!4d106.70456!16s%2Fg%2F11dxc_83px!19sChIJm6c4F0YvdTERA19E0izFsUk?authuser=0&hl=en&rclk=1
LÂM _ CƠM CARI NHẬT,4.5,8,https://www.google.com/maps/place/L%C3%82M+_+C%C6%A0M+CARI+NH%E1%BA%ACT/data=!4m7!3m6!1s0x31752fc6f28288d3:0xf38140a383a72a4b!8m2!3d10.738486!4d106.7275069!16s%2Fg%2F11pdw7qq_s!19sChIJ04iC8sYvdTERSyqng6NAgfM?authuser=0&hl=en&rclk=1
Lẩu Chay & Coffee Nhà Nát,4.3,1643,https://www.google.com/maps/place/L%E1%BA%A9u+Chay+%26+Coffee+Nh%C3%A0+N%C3%A1t/data=!4m7!3m6!1s0x31752f70b4329cbf:0x66a074333f836c28!8m2!3d10.7729716!4d106.6648208!16s%2Fg%2F11t5085ddz!19sChIJv5wytHAvdTERKGyDPzN0oGY?authuser=0&hl=en&rclk=1
Lẩu bò Cô Thảo,4.0,1639,https://www.google.com/maps/place/L%E1%BA%A9u+b%C3%B2+C%C3%B4+Th%E1%BA%A3o/data=!4m7!3m6!1s0x31752f1fcdfbd181:0x8e49a58cc2c65ef1!8m2!3d10.7662215!4d106.6770521!16s%2Fg%2F11btlxz4wq!19sChIJgdH7zR8vdTER8V7GwoylSY4?authuser=0&hl=en&rclk=1
Lẩu bò Hồng Tiêu,4.7,140,https://www.google.com/maps/place/L%E1%BA%A9u+b%C3%B2+H%E1%BB%93ng+Ti%C3%AAu/data=!4m7!3m6!1s0x31752f7509ba02b7:0xbaf6f3722d55d52f!8m2!3d10.7644925!4d106.6878638!16s%2Fg%2F11v3d9f0yx!19sChIJtwK6CXUvdTERL9VVLXLz9ro?authuser=0&hl=en&rclk=1
Lẩu nướng 88 Vạn Hạnh Mall,4.5,651,https://www.google.com/maps/place/L%E1%BA%A9u+n%C6%B0%E1%BB%9Bng+88+V%E1%BA%A1n+H%E1%BA%A1nh+Mall/data=!4m7!3m6!1s0x31752f37e8935b77:0x19e36f4e375baf02!8m2!3d10.7704856!4d106.6697446!16s%2Fg%2F11g0g4fzp3!19sChIJd1uT6DcvdTERAq9bN05v4xk?authuser=0&hl=en&rclk=1
La Phong Sushi House,4.4,420,https://www.google.com/maps/place/La+Phong+Sushi+House/data=!4m7!3m6!1s0x31752f35c4e30cb1:0x593265ea13ed65c8!8m2!3d10.7847961!4d106.6981835!16s%2Fg%2F11b7kd9g7k!19sChIJsQzjxDUvdTERyGXtE-plMlk?authuser=0&hl=en&rclk=1
Lạc Thái Restaurant,4.3,1780,https://www.google.com/maps/place/Lac+Thai+Restaurant/data=!4m7!3m6!1s0x31752f46ed624351:0x926e0ee982909f3e!8m2!3d10.7746015!4d106.7042242!16s%2Fg%2F1thp5h9l!19sChIJUUNi7UYvdTERPp-QgukObpI?authuser=0&hl=en&rclk=1
Like Chill Beer Garden | Quán Nhậu Bình Tây | Quán Ăn Ngon Quận 6,4.8,66,https://www.google.com/maps/place/Like+Chill+Beer+Garden+%7C+Qu%C3%A1n+Nh%E1%BA%ADu+B%C3%ACnh+T%C3%A2y+%7C+Qu%C3%A1n+%C4%82n+Ngon+Qu%E1%BA%ADn+6/data=!4m7!3m6!1s0x31752f0064d5f52d:0xfd20ebc878717f08!8m2!3d10.750454!4d106.6394666!16s%2Fg%2F11yh3ppjnq!19sChIJLfXVZAAvdTERCH9xeMjrIP0?authuser=0&hl=en&rclk=1
Mê Thái- Ở Đây Bán Món Thái,4.7,1098,https://www.google.com/maps/place/M%C3%AA+Th%C3%A1i-+%E1%BB%9E+%C4%90%C3%A2y+B%C3%A1n+M%C3%B3n+Th%C3%A1i/data=!4m7!3m6!1s0x31752f004e80fb43:0xf004aa51f9b5687c!8m2!3d10.7760052!4d106.6639067!16s%2Fg%2F11xgnw081t!19sChIJQ_uATgAvdTERfGi1-VGqBPA?authuser=0&hl=en&rclk=1
Mì ốc hến Má Lan (CN Q.7),4.4,184,https://www.google.com/maps/place/M%C3%AC+%E1%BB%91c+h%E1%BA%BFn+M%C3%A1+Lan+%28CN+Q.7%29/data=!4m7!3m6!1s0x31752fbf9578ec2d:0x2fab3cbb6ce35590!8m2!3d10.746294!4d106.7061533!16s%2Fg%2F11fkq5gn_t!19sChIJLex4lb8vdTERkFXjbLs8qy8?authuser=0&hl=en&rclk=1
Mì Cay Gochu Quận 6,4.2,879,https://www.google.com/maps/place/M%C3%AC+Cay+Gochu+Qu%E1%BA%ADn+6/data=!4m7!3m6!1s0x31752e80d452a6b3:0x489b3b5380effa13!8m2!3d10.7517606!4d106.6347772!16s%2Fg%2F11c1mkxh72!19sChIJs6ZS1IAudTERE_rvgFM7m0g?authuser=0&hl=en&rclk=1
Mì Cay SEOUL Quận 6,3.9,246,https://www.google.com/maps/place/M%C3%AC+Cay+SEOUL+Qu%E1%BA%ADn+6/data=!4m7!3m6!1s0x31752fc6a671085d:0x5ec0b9d4cb1013fb!8m2!3d10.7437478!4d106.6349099!16s%2Fg%2F11w9zctwr3!19sChIJXQhxpsYvdTER-xMQy9S5wF4?authuser=0&hl=en&rclk=1
Mì Cay SEOUL Quận 7 - 518 Nguyễn Thị Thập,3.8,665,https://www.google.com/maps/place/M%C3%AC+Cay+SEOUL+Qu%E1%BA%ADn+7+-+518+Nguy%E1%BB%85n+Th%E1%BB%8B+Th%E1%BA%ADp/data=!4m7!3m6!1s0x31752f845f362655:0x295b87988e8f6cb2!8m2!3d10.7399569!4d106.70399!16s%2Fg%2F11qnb11yt7!19sChIJVSY2X4QvdTERsmyPjpiHWyk?authuser=0&hl=en&rclk=1
Mì Gõ Thái,4.3,214,https://www.google.com/maps/place/M%C3%AC+G%C3%B5+Th%C3%A1i/data=!4m7!3m6!1s0x31752f002c18820f:0x2074ca8e90d80889!8m2!3d10.74937!4d106.647186!16s%2Fg%2F11w50qktj8!19sChIJD4IYLAAvdTERiQjYkI7KdCA?authuser=0&hl=en&rclk=1
Mì Hàn Quốc,4.7,459,https://www.google.com/maps/place/M%C3%AC+H%C3%A0n+Qu%E1%BB%91c/data=!4m7!3m6!1s0x31752ffe96647733:0x190a10842ecde411!8m2!3d10.7300195!4d106.7082274!16s%2Fg%2F11gy4vnksz!19sChIJM3dklv4vdTEREeTNLoQQChk?authuser=0&hl=en&rclk=1
Mì Lạnh Yoo Chun,4.3,849,https://www.google.com/maps/place/M%C3%AC+L%E1%BA%A1nh+Yoo+Chun/data=!4m7!3m6!1s0x31752f922570eba5:0xc39c5997ccf6e2ee!8m2!3d10.7282018!4d106.7102289!16s%2Fg%2F11cn9np_sj!19sChIJpetwJZIvdTER7uL2zJdZnMM?authuser=0&hl=en&rclk=1
Mì Thơm - Noodle Bar Sư Vạn Hạnh,4.5,1110,https://www.google.com/maps/place/M%C3%AC+Th%C6%A1m+-+Noodle+Bar+S%C6%B0+V%E1%BA%A1n+H%E1%BA%A1nh/data=!4m7!3m6!1s0x31752f22129deb4b:0x12cee908f6373070!8m2!3d10.771584!4d106.669587!16s%2Fg%2F11hpk9_07b!19sChIJS-udEiIvdTERcDA39gjpzhI?authuser=0&hl=en&rclk=1
Mì Trộn Thái Phiên,4.3,23,https://www.google.com/maps/place/M%C3%AC+Tr%E1%BB%99n+Th%C3%A1i+Phi%C3%AAn/data=!4m7!3m6!1s0x31752f9c4509f82b:0x50829278e8e3a30f!8m2!3d10.7507452!4d106.6351139!16s%2Fg%2F11hfyx3xms!19sChIJK_gJRZwvdTERD6Pj6HiSglA?authuser=0&hl=en&rclk=1
Mì cay Sasin Bình Phú,4.8,2604,https://www.google.com/maps/place/M%C3%AC+cay+Sasin+B%C3%ACnh+Ph%C3%BA/data=!4m7!3m6!1s0x31752facce91abf9:0xf39aea4c84a5efcd!8m2!3d10.7443494!4d106.6304268!16s%2Fg%2F11lmj63t2j!19sChIJ-auRzqwvdTERze-lhEzqmvM?authuser=0&hl=en&rclk=1
Món Ăn Nhật Bản,5.0,2,https://www.google.com/maps/place/M%C3%B3n+%C4%82n+Nh%E1%BA%ADt+B%E1%BA%A3n/data=!4m7!3m6!1s0x31752ee4306078cd:0x78d7e080dfad7334!8m2!3d10.7628403!4d106.6680554!16s%2Fg%2F11j1hz2hq0!19sChIJzXhgMOQudTERNHOt34Dg13g?authuser=0&hl=en&rclk=1
MƯỜI THƯƠNG - Lẩu gà lá é Phú Yên,4.8,477,https://www.google.com/maps/place/M%C6%AF%E1%BB%9CI+TH%C6%AF%C6%A0NG+-+L%E1%BA%A9u+g%C3%A0+l%C3%A1+%C3%A9+Ph%C3%BA+Y%C3%AAn/data=!4m7!3m6!1s0x31752fa9ab4cef69:0xd56ad42ceb10cad4!8m2!3d10.7727682!4d106.678801!16s%2Fg%2F11qkw2qngm!19sChIJae9Mq6kvdTER1MoQ6yzUatU?authuser=0&hl=en&rclk=1
Mộc Vị Quán,4.0,602,https://www.google.com/maps/place/M%E1%BB%99c+V%E1%BB%8B+Qu%C3%A1n/data=!4m7!3m6!1s0x31752fb84bb380d1:0x133d0d051a4afa3f!8m2!3d10.7719536!4d106.6696623!16s%2Fg%2F11gjt_p23g!19sChIJ0YCzS7gvdTERP_pKGgUNPRM?authuser=0&hl=en&rclk=1
Mộc Vegetarian Cuisine - Ẩm thực chay Mộc,4.8,787,https://www.google.com/maps/place/M%E1%BB%99c+Vegetarian+Cuisine+-+%E1%BA%A8m+th%E1%BB%B1c+chay+M%E1%BB%99c/data=!4m7!3m6!1s0x31752faca1f9f2cd:0xaf27522dbd6cd4fe!8m2!3d10.7572973!4d106.686125!16s%2Fg%2F11vw_tf5k1!19sChIJzfL5oawvdTER_tRsvS1SJ68?authuser=0&hl=en&rclk=1
MAAFUSHI SUSHI,4.5,721,https://www.google.com/maps/place/MAAFUSHI+SUSHI/data=!4m7!3m6!1s0x31752f47ac64d561:0xde29156c88f5884e!8m2!3d10.7769531!4d106.6795422!16s%2Fg%2F11y9hr74xk!19sChIJYdVkrEcvdTERToj1iGwVKd4?authuser=0&hl=en&rclk=1
"MANMARU - Japanese Restaurant - 71 Mạc Đĩnh Chi, Hồ Chí Minh",4.3,2118,https://www.google.com/maps/place/MANMARU+OSAKA+RESTAURANT+1/data=!4m7!3m6!1s0x31752f34c055c5d5:0xd491cef223f61b3!8m2!3d10.7880592!4d106.6956156!16s%2Fg%2F11b7hp5tlh!19sChIJ1cVVwDQvdTERs2E_Iu8cSQ0?authuser=0&hl=en&rclk=1
MAPO GALBI BBQ,4.5,294,https://www.google.com/maps/place/MAPO+GALBI/data=!4m7!3m6!1s0x31752fc884db74f7:0x3822fb0bea5c944!8m2!3d10.7300631!4d106.7089558!16s%2Fg%2F11kt3gpf_2!19sChIJ93TbhMgvdTERRMmlvrAvggM?authuser=0&hl=en&rclk=1
Mamadeli - Cơm Gà & Mì Ý,4.3,41,https://www.google.com/maps/place/Mamadeli+-+C%C6%A1m+G%C3%A0+%26+M%C3%AC+%C3%9D/data=!4m7!3m6!1s0x31752f15489e0ae1:0x9b8da8f3c454238e!8m2!3d10.7482414!4d106.6937708!16s%2Fg%2F11fvttq1ln!19sChIJ4QqeSBUvdTERjiNUxPOojZs?authuser=0&hl=en&rclk=1
Marukame Udon - Vạn Hạnh Mall,4.2,812,https://www.google.com/maps/place/Marukame+Udon+-+V%E1%BA%A1n+H%E1%BA%A1nh+Mall/data=!4m7!3m6!1s0x31752ede1379d131:0xb214cfeb44a3933!8m2!3d10.7709185!4d106.6696499!16s%2Fg%2F11g6p2b29k!19sChIJMdF5E94udTERMzlKtP5MIQs?authuser=0&hl=en&rclk=1
Maruten Sushi-Soba,4.7,108,https://www.google.com/maps/place/Maruten+Sushi-Soba/data=!4m7!3m6!1s0x31752fc0f7a8e807:0xaf510cb7dd99a0f0!8m2!3d10.7218049!4d106.7128216!16s%2Fg%2F11y6_5xv08!19sChIJB-io98AvdTER8KCZ3bcMUa8?authuser=0&hl=en&rclk=1
Matchandeul BBQ Tôn Thất Tùng,4.7,1443,https://www.google.com/maps/place/Matchandeul+BBQ+Ton+That+Tung/data=!4m7!3m6!1s0x31752f6bdd9ec807:0xe2446b4265511760!8m2!3d10.7689445!4d106.6896309!16s%2Fg%2F11hz9bf5jn!19sChIJB8ie3WsvdTERYBdRZUJrROI?authuser=0&hl=en&rclk=1
Matchandeul Korean BBQ,4.5,2542,https://www.google.com/maps/place/Matchandeul+Korean+BBQ/data=!4m7!3m6!1s0x31752f90feb97d91:0xc3cdf32b0c14cf87!8m2!3d10.731812!4d106.7083296!16s%2Fg%2F11c6mf9482!19sChIJkX25_pAvdTERh88UDCvzzcM?authuser=0&hl=en&rclk=1
Matsu Sushi,4.3,135,https://www.google.com/maps/place/Matsu+Sushi/data=!4m7!3m6!1s0x31752f5b4a2559ad:0x965b85753e8101f6!8m2!3d10.743425!4d106.643102!16s%2Fg%2F11fmgzr5bp!19sChIJrVklSlsvdTER9gGBPnWFW5Y?authuser=0&hl=en&rclk=1
Matsuri Japanese Restaurant - Nguyễn Huệ,4.8,839,https://www.google.com/maps/place/Matsuri+Japanese+Restaurant+-+Nguy%E1%BB%85n+Hu%E1%BB%87/data=!4m7!3m6!1s0x31752f36e59dafeb:0x8dbcf19cbda031db!8m2!3d10.771649!4d106.7058812!16s%2Fg%2F11w2fqw7c3!19sChIJ66-d5TYvdTER2zGgvZzxvI0?authuser=0&hl=en&rclk=1
Mayonaka Sushi,4.9,1663,https://www.google.com/maps/place/Mayonaka+Sushi/data=!4m7!3m6!1s0x31752fced4dc7953:0xd6800c9292bd02d!8m2!3d10.7670856!4d106.6940884!16s%2Fg%2F11vs0nv4_y!19sChIJU3nc1M4vdTERLdArKckAaA0?authuser=0&hl=en&rclk=1
MEAT & MEET,3.9,3198,https://www.google.com/maps/place/Meat+%26+Meet+BBQ+-+L%C3%AA+Th%E1%BB%8B+Ri%C3%AAng/data=!4m7!3m6!1s0x31752f3c3bdef79d:0x4447b9ee6e543147!8m2!3d10.7715231!4d106.6927983!16s%2Fg%2F11g6pwjvpj!19sChIJnffeOzwvdTERRzFUbu65R0Q?authuser=0&hl=en&rclk=1
MEAT & MEET - SAIGON CENTRE,4.0,859,https://www.google.com/maps/place/Meat+%26+Meet+BBQ+-+S%C3%A0i+G%C3%B2n+Centre/data=!4m7!3m6!1s0x31752fa27f0fb805:0x6a7cf2c865fdb0dc!8m2!3d10.7728968!4d106.7006032!16s%2Fg%2F11qqggy194!19sChIJBbgPf6IvdTER3LD9ZcjyfGo?authuser=0&hl=en&rclk=1
MelyFood Sư Vạn Hạnh - Cơm Niêu MeLy,4.1,196,https://www.google.com/maps/place/Mely+food+-+c%C6%A1m+ni%C3%AAu+cua+Singapore/data=!4m7!3m6!1s0x31752fd44cb854fb:0x98582e295f7e3f3d!8m2!3d10.7711322!4d106.6700848!16s%2Fg%2F11fkmbr52r!19sChIJ-1S4TNQvdTERPT9-XykuWJg?authuser=0&hl=en&rclk=1
Miến - Phở - Xôi Gà Sơn Nga,4.0,52,https://www.google.com/maps/place/Mi%E1%BA%BFn+-+Ph%E1%BB%9F+-+X%C3%B4i+G%C3%A0+S%C6%A1n+Nga/data=!4m7!3m6!1s0x31752fb38b0ff415:0x47e07b3dd7b94675!8m2!3d10.7632757!4d106.6887711!16s%2Fg%2F11fj0sb6zj!19sChIJFfQPi7MvdTERdUa51z174Ec?authuser=0&hl=en&rclk=1
Michi Sushi - 42 Nguyễn Huệ - lầu 7,4.7,713,https://www.google.com/maps/place/Michi+Sushi+-+42+Nguy%E1%BB%85n+Hu%E1%BB%87+-+l%E1%BA%A7u+7/data=!4m7!3m6!1s0x31752feba376584f:0x92ba9fbac054a514!8m2!3d10.7741061!4d106.7040918!16s%2Fg%2F11gl21njr7!19sChIJT1h2o-svdTERFKVUwLqfupI?authuser=0&hl=en&rclk=1
Mikado Sushi Crescent Mall Q.7,4.8,1434,https://www.google.com/maps/place/Mikado+Sushi+Crescent+Mall+Q.7/data=!4m7!3m6!1s0x31752f004ae0cba7:0x9be7ce17773e4981!8m2!3d10.7285352!4d106.7187468!16s%2Fg%2F11w91w3gq2!19sChIJp8vgSgAvdTERgUk-dxfO55s?authuser=0&hl=en&rclk=1
Mikado Sushi Vạn Hạnh Mall,4.8,1890,https://www.google.com/maps/place/Mikado+Sushi+V%E1%BA%A1n+H%E1%BA%A1nh+Mall/data=!4m7!3m6!1s0x31752f000f9b1135:0x75fd38921171bba!8m2!3d10.7701638!4d106.670034!16s%2Fg%2F11w319s3j7!19sChIJNRGbDwAvdTERuhsXIYnTXwc?authuser=0&hl=en&rclk=1
Miya Sushi,4.7,1309,https://www.google.com/maps/place/Miya+Sushi+BBQ+Restaurant/data=!4m7!3m6!1s0x31752f3d1af6b647:0x2967ca00e6a96d95!8m2!3d10.7703084!4d106.6897623!16s%2Fg%2F11b6d28v25!19sChIJR7b2Gj0vdTERlW2p5gDKZyk?authuser=0&hl=en&rclk=1
Morico Lê Lợi,4.6,2839,https://www.google.com/maps/place/Morico+L%C3%AA+L%E1%BB%A3i/data=!4m7!3m6!1s0x31752f4768577ee3:0xdcbc4607869bd37a!8m2!3d10.7743207!4d106.7006484!16s%2Fg%2F1trsvhtv!19sChIJ435XaEcvdTERetObhgdGvNw?authuser=0&hl=en&rclk=1
Mr. Pokki Korean Quận 7,4.4,527,https://www.google.com/maps/place/Mr.+Pokki+Korean+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x31752f0a494a5561:0x11c10ab311e9fa52!8m2!3d10.7444778!4d106.7127404!16s%2Fg%2F11l2xz24zp!19sChIJYVVKSQovdTERUvrpEbMKwRE?authuser=0&hl=en&rclk=1
